,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.529549444119368,0.521643835616438,0.431904761904762,0.447667087011349,0.465570007651109,0.457328051854519,0.539075490522115,0.448896631823461,0.446358653093187,0.438349394613294,0.35609334485739,0.376352705410822,0.320158816098177,0.28053599037966,0.279636711281071,0.22466511357018,0.256596035543404,0.2844110544674,0.288382517743743,0.34978004993461,0.300587467362924,0.280551493628577,0.316710157533585,0.335065621421651,0.477540777917189,0.611154159869494,0.654056077510276,0.636777396582437,0.541398975317029,0.473898571085039,0.462302938647056,0.462854794308514,0.43428857258062,,,,,,,,,,,,,,,1,0.588235294117647,0.502222222222222,0.439349112426036,0.52757793764988,0.464341780668311,0.470709855272226,0.368322399250234,0.259056316590563,0.306485735009671,0.358000416387148,0.60673735627289,0.456789803049805,0.365431842439844,0.310617066073867,0.264024506162787,0.224420830238369,0.201978747214532,0.181780872493079,0.163602785243771,0.147242506719394,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Y/Y Abs. Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905,952,907,1065,1217,1270,1621,1546,1710,1774,1648,1878,1774,1633,1755,1543,1877,2120,2316,2942,2763,2686,3277,3804,5709,7492.75,8910.86,9651.635,9563.2715,9360.8,10417.932,11482.79565,11824.492875,,,,,,,,,,,,,,,850,1000,1356,1782,3080,4141,6147,7074,6808,10141,15476,35618.5165,43086.020525,50213.8202838517,58279.0167742044,64924.2528815359,69755.9696835855,76869.5960826525,83156.0587184824,88445.0156628725,92623.3799096225,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0678759508484494,0.150684931506849,0.132857142857143,0.0987810004203447,0.0623565416985463,0.0828231904933381,0.145327569005653,0.112369337979094,0.0563821456538762,0.143563133185075,0.078219533275713,0.110420841683367,0.0505323948745713,0.0781652637003951,0.0943275971956661,0.0650844496214327,0.019002050580998,0.0774081030319291,0.0473166479890426,0.0928545951729878,0.0415578764142732,0.0807395028201379,0.0972262491543443,0.0530256319915441,0.0255123379339188,0.111256117455139,0.112522019964768,0.165402124430956,0.118248980978261,0.140846717545658,0.100900338409025,0.097491720120837,0.0692790131394547,0.131871310781406,0.101315805046201,0.0760602069293181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Q/Q Abs. Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,275,279,235,163,230,437,387,216,581,362,551,280,455,592,447,139,577,380,781,382,773,1006,602,305,1364,1533,2507,2088.75,2782.11,2273.775,2418.6365,1886.2785,3839.242,3338.63865,2760.333725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"% of Google ""Other"" Revenues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263734567901235,0.335169880624426,0.339805825242718,0.370041997200187,0.331810104087332,0.385052689961176,0.369819210429222,0.386012104909213,0.364683484055212,0.383929418461247,0.411341214114301,0.424897820163488,0.404393519194278,0.46081380620646,0.489204146854782,0.499019109205842,0.454037614052511,0.501378892849936,0.496568354665183,0.502149253731343,0.459921945361753,0.52279801234096,0.526323821150618,0.515834431368985,0.50682550449381,0.541543354388445,0.548757401216418,0.540799942912192,0.565392740541579,0.619363790292236,0.636721858047016,0.629788662672624,0.642273813455369,0.680350299121331,0.6982707238515,0.696679541004377,0.692505397485459,,,,,,,,,,,,,,0.140495867768595,0.237728988952594,0.267883718622879,0.270941883767535,0.293352092859655,0.343899429276569,0.3755823986195,0.406579448748889,0.474925454052589,0.48819641170916,0.517285117687181,0.550007026748489,0.632754960823248,0.692351094508939,0.73587021629715,0.770448084028023,0.79767039368024,0.81904197544952,0.837107008518028,0.852334110264608,0.8651917937692,0.876280582807743,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2yr Stacked Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.895677446467813,0.895168835379505,0.825249337234283,0.766517469191364,0.718885384992954,0.635730056138461,0.601017818981002,0.576754851641581,0.56494704484706,0.568019229024814,0.57444516350479,0.557183502906328,0.564962548095978,0.605092675277328,0.68484567135626,0.778128245280114,0.891705653498072,0.970766235043861,0.971843018004088,1.01893975323422,1.08505273095453,1.11635901615733,1.09963219089095,0.975687547897649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0106544901065449,0.0173135464231355,0.0225266362252664,0.0170091324200913,0.00420091876208898,0.0174383462282398,0.0114845261121857,0.0236037234042553,0.00883666057507692,0.0178815147239122,0.023271415022323,0.0139258368225034,0.00519546886977259,0.0232348181585896,0.0261136189421685,0.0427050506771144,0.0221445306272058,0.0294954016053886,0.0241061305215439,0.025641924620145,0.0199979662547887,0.0407029142090986,0.0353956126095023,0.0292645336754382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Workspace (formerly G Suite),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720,1440,2160,2880,3600,4968,5464.8,6011.28,6624,7418.88,8160.768,9597.063168,10580.76214272,11374.319303424,12056.7784616294,12659.6173847109,13292.5982539465,13957.2281666438,14655.089574976,15387.8440537248,16157.236256411,16965.0980692316,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5,0.333333333333333,0.25,0.38,0.1,0.1,0.101928374655647,0.12,0.1,0.176,0.1025,0.075,0.0600000000000001,0.05,0.0500000000000003,0.0499999999999998,0.0500000000000003,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Y/Y Abs. Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720,720,720,720,1368,496.8,546.480000000001,612.719999999998,794.88,741.888000000001,1436.295168,983.698974720001,793.557160704,682.459158205442,602.838923081472,632.980869235549,664.629912697321,697.861408332192,732.754478748799,769.392202686238,807.861812820553,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% of Other Google Other Rev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50440546915144,0.423963133640553,0.302822431684744,0.220473235584735,0.183041156730407,0.153375951745585,0.129910595967569,0.11295340037119,0.0837949223660686,0.0650764477763741,0.0523260802136658,0.0430911480841835,0.0365703723475667,0.0318865579343586,0.0282487002616549,0.0253969797769629,0.0231461147481698,0.0213617039686055,,,,,,,,,,,,,,,,,,,,
,,,,,,,,# Paying Businesses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,6,6.6,7.26,8,8.96,9.856,10.3488,10.86624,11.681208,12.38208048,13.001184504,13.6512437292,14.33380591566,15.050496211443,15.8030210220152,16.5931720731159,17.4228306767717,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Users/Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Price/User/Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,11.5,11.5,11.5,11.5,11.5,11.5,12.88,13.524,13.524,13.524,13.524,13.524,13.524,13.524,13.524,13.524,13.524,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Google Cloud Platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,260,540,1176,2238,3950,7594.2,13194.72,19656,25669.12,35068.232,49107.936832,83742.75435728,126035.217721576,175566.578847222,233242.756698345,297534.028710645,366625.368481534,442797.103155854,525220.407395588,612896.030855774,704711.548952576,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.07692307692308,1.17777777777778,0.903061224489796,0.76496872207328,0.922582278481013,0.737473334913486,0.489686783804431,0.305917785917786,0.366164169243044,0.400353939485743,0.705279426496107,0.505028329780741,0.392996195992344,0.328514562565536,0.27564102277975,0.232213236483549,0.207764495375221,0.186142374582615,0.166931105923594,0.149806024960876,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Y/Y Abs. Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,280,636,1062,1712,3644.2,5600.52,6461.28,6013.12,9399.112,14039.704832,34634.81752528,42292.463364296,49531.3611256463,57676.1778511229,64291.2720123003,69091.3397708882,76171.7346743203,82423.3042397336,87675.6234601862,91815.5180968019,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% of Other Google Other Rev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144444444444444,0.140540540540541,0.182792594291976,0.250670396614981,0.313572066655812,0.337088240314047,0.420819446402483,0.483937299715637,0.543154736819576,0.530676559058999,0.558248306856531,0.577979779156122,0.663205306521059,0.721091438111207,0.761954025848218,0.793918004235251,0.818570606599762,0.83758901930333,0.853522087312066,0.866853863250915,0.878006710662331,0.887341731273835,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Subscription and Other Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,150,254.167821139701,635.419552849253,1299.11531727892,2800,4987.21926320561,8059.35030003526,9908.5824932597,15282.5555894851,19589.3400993502,26259.8008511646,31946.2125475026,37374.4238714248,42792.8789618066,47884.5855955048,52653.3542511567,57132.5118742298,61335.9086413587,65284.4251154338,69000.6582313143,72506.1622786385,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.694452140931342,1.5,1.04450006527754,1.15531289852295,0.781149736859146,0.616000796174137,0.229451770227229,0.542355387350418,0.281810492011449,0.340514826838686,0.216544357231325,0.169917210556672,0.144977621836321,0.118984904900711,0.0995888049639824,0.0850687992584016,0.0735727631997372,0.064375282954765,0.056923731951527,0.0508039218346663,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Y/Y Abs. Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,104.167821139701,381.251731709552,663.69576442967,1500.88468272108,2187.21926320561,3072.13103682965,1849.23219322444,5373.97309622543,4306.78450986512,6670.46075181437,5686.41169633803,5428.21132392219,5418.45509038179,5091.70663369821,4768.76865565185,4479.15762307316,4203.39676712889,3948.51647407509,3716.23311588049,3505.50404732421,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% of Other Google Other Rev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00826446280991736,0.020976087260523,0.0252175633633993,0.0424461959151138,0.0652788964011317,0.107974703069567,0.143434548841116,0.170611590245888,0.179065374415102,0.225486242762705,0.234409172053635,0.246028021278537,0.214306306836495,0.188314609264087,0.167836273421789,0.150029406442704,0.135123628964033,0.122953403019424,0.112240622765393,0.102928770039532,0.094902620155631,0.0880390717932685,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604642857142857,0.508844534253433,0.582348467967043,0.598529860077763,0.60537706768432,0.607473771015133,0.580503762502605,0.586208688565596,0.582642478385059,0.580811763737865,0.57668534678022,0.570752415621842,0.563461128285106,0.55550058275244,0.547373906922091,0.539439416464819,0.531943532473501,,,,,,,,,,,,,,,,,,,,
,,,,,,,,YouTube Music/Premium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4793686994477,57.1877597564328,69.8961508134179,82.6045418704029,127.083910569851,142.969399391082,174.740377033545,190.625865854776,176.646621989798,211.975946387758,259.081712251704,294.411036649663,338.6,380.925,465.575,507.9,539.265343431192,602.708325011332,666.151306591472,729.594288171612,1085.33725688315,1144.00413563359,1202.67101438403,1261.33789313447,1371.4472015663,1445.57948273205,1519.7117638978,1593.84404506354,2139.45763444344,2255.103993062,2370.75035168056,2486.39671029913,2751.87738230287,2900.627511076,3049.37763984913,3198.12776862225,3525.15492672998,3715.70384168835,3906.25275664673,4096.80167160511,4330.65282748778,4564.74216951414,4798.83151154051,5032.92085356687,5035.68310780279,5307.88219471105,5580.0812816193,5852.28036852756,,,,,,,,,,,,,,,,254.167821139701,635.419552849253,942.115317278923,1693,2537.71926320561,4693.35030003526,5930.5824932597,9251.70868948513,11900.0103018502,15243.9131966702,18727.1473621093,21775.9269526607,24854.6075052279,27614.3388495708,30052.0291294403,32191.9496024158,34072.1329939252,35734.9908365977,37221.6748119886,38569.1840885959,,,,,,,,,,,,,,,,,,,,
,,,,,,,,# Subscribers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7.5,11.1199991374333,19.9828600537452,29.9532716434325,55.3966699520424,70,91,111.475,135.9995,159.119415,181.3961331,202.9822729389,221.098440798697,235.89821767966,247.741045389109,257.069076391084,264.328516314913,269.926847154472,274.214522432334,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.498948176731015,0.849436369138281,0.263613860916188,0.3,0.225,0.22,0.17,0.14,0.119,0.08925,0.0669375,0.050203125,0.03765234375,0.0282392578125,0.021179443359375,0.0158845825195313,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Price/User/Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.06021725388059,7.06021725388059,7.06021725388059,7.06021725388059,7.06021725388059,7.06021725388059,7.06021725388059,8.47226070465671,8.89587373988955,9.34066742688402,9.80770079822823,10.0038548141928,10.2039319104766,10.4080105486862,10.6161707596599,10.8284941748531,11.0450640583502,11.2659653395172,11.4912846463075,11.7211103392337,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.05,0.05,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.9,1.1,1.3,0.8,0.9,1.1,1.2,0.75,0.9,1.1,1.25,0.8,0.9,1.1,1.2,0.85,0.95,1.05,1.15,0.925,0.975,1.025,1.075,0.925,0.975,1.025,1.075,0.925,0.975,1.025,1.075,0.925,0.975,1.025,1.075,0.925,0.975,1.025,1.075,0.925,0.975,1.025,1.075,0.925,0.975,1.025,1.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,YouTube TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55,80.325,98.175,124.95,193.725,249.075,304.425,359.775,489.9,581.75625,642.99375,734.85,799.425,820.4625,862.5375,883.575,944.775,969.6375,1019.3625,1044.225,1394.633345625,1470.018931875,1545.404518125,1620.790104375,1826.21582690625,1874.27413814062,1970.39076060937,2018.44907184375,2616.27331794243,2685.12261578302,2822.8212114642,2891.67050930479,3139.52798153092,3222.14713893963,3387.38545375704,3470.00461116575,3704.64301820648,3802.13362394876,3997.11483543331,4094.60544117559,,,,,,,,,,,,,,,,,,357,1107,2449.5,3366,3978,6030.8469,7689.3297975,11015.8876544944,13219.0651853933,15598.4969187641,17938.2714565788,20270.246745934,22601.3251217164,24940.5622718141,27263.7756474335,29549.4342788361,31778.9834193257,33936.9781900427,,,,,,,,,,,,,,,,,,,,
,,,,,,,,# Subscribers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.85,2.05,3.55,4.4,5.1,6.885,8.778375,11.0607525,13.272903,15.66202554,18.011329371,20.35280218923,22.6933744409914,25.0421386956341,27.3748139151324,29.6697814397075,31.9084109540056,34.0751946761921,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.731707317073171,0.23943661971831,0.159090909090909,0.35,0.275,0.26,0.2,0.18,0.15,0.13,0.115,0.1035,0.09315,0.083835,0.0754515,0.06790635,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Price/User/Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,45,57.5,63.75,65,72.995,72.995,82.995315,82.995315,82.995315,82.995315,82.995315,82.995315,82.995315,82.995315,82.995315,82.995315,82.995315,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123,0,0.137,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.9,1.1,1.4,0.7,0.9,1.1,1.3,0.8,0.95,1.05,1.2,0.95,0.975,1.025,1.05,0.95,0.975,1.025,1.05,0.925,0.975,1.025,1.075,0.95,0.975,1.025,1.05,0.95,0.975,1.025,1.05,0.95,0.975,1.025,1.05,0.95,0.975,1.025,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"""OTHER BETS REVENUE""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total Other Bets Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,80,75,142,151,166,185,197,262,132,97,117,131,150,145,146,154,170,162,155,172,135,148,178,196,198,192,182,181,440,193,209,226,288,285,297,657,495,,,400,450,373,344,370,545.786,572.482,603.934,640.473,979.683,1028.683,1073.683,1119.683,,,,,,,,,,,,,12,327,448,810,477,595,659,657,753,1068,1527,1648,1537,2362.675,4201.732,5960.632,8207.582,11603.007,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,106,-26,-5,67,9,15,19,12,65,-130,-35,20,14,19,-5,1,8,16,-8,-7,17,-37,13,30,18,2,-6,-10,-1,259,-247,16,17,62,-3,12,360,-162,,,400,50,-77,-29,26,175.786,26.6959999999999,31.452,36.539,339.21,49,45,46,,,,,,,,,,,,,12,315,121,362,-333,118,64,-2,96,315,459,121,-111,825.675,1839.057,1758.9,2246.95,3395.425,,,,,,,,,,,,,,,,,,,,,,,,,
